head	tail	relations
MESH:D007785	NCBI:6496	
MESH:C020401	NCBI:1244	
MESH:C020401	NCBI:9429	
MESH:C020401	NCBI:6566	
MESH:C020401	NCBI:6564	
MESH:C558660	NCBI:8731	INHIBITOR
MESH:C558660	NCBI:3791	INHIBITOR
MESH:C534333	NCBI:8731	INHIBITOR
MESH:C534333	NCBI:3791	INHIBITOR
MESH:C558660	NCBI:5979	INHIBITOR
MESH:C558660	NCBI:3815	INHIBITOR
MESH:C558660	NCBI:558	INHIBITOR
MESH:C558660	NCBI:2322	INHIBITOR
MESH:C534333	NCBI:5979	INHIBITOR
MESH:C534333	NCBI:3815	INHIBITOR
MESH:C534333	NCBI:558	INHIBITOR
MESH:C534333	NCBI:2322	INHIBITOR
MESH:C042696	NCBI:8731	
MESH:C558660	NCBI:7422	INDIRECT-DOWNREGULATOR
MESH:C558660	NCBI:4233	INDIRECT-DOWNREGULATOR
MESH:C004280	NCBI:8600	INHIBITOR
MESH:C004280	NCBI:8792	
MESH:C014419	NCBI:8792	
MESH:C014419	NCBI:8600	INHIBITOR
MESH:C014419	NCBI:4790	INHIBITOR
MESH:C014419	NCBI:4792	INHIBITOR
MESH:D000068677	NCBI:4846	
MESH:D008628	NCBI:5743	INDIRECT-UPREGULATOR
MESH:D008628	NCBI:4843	INDIRECT-UPREGULATOR
MESH:D009638	NCBI:5053	DIRECT-REGULATOR|INHIBITOR
MESH:D002395	NCBI:91353	INHIBITOR
MESH:D004837	NCBI:5053	INHIBITOR
MESH:D004837	NCBI:91353	INHIBITOR
MESH:D009638	NCBI:91353	INHIBITOR
MESH:D004298	NCBI:5053	INHIBITOR
MESH:D004298	NCBI:91353	INHIBITOR
MESH:C042960	NCBI:5053	
MESH:C042960	NCBI:7054	
MESH:D010716	NCBI:5290	
MESH:C000606701	NCBI:5290	PART-OF
MESH:C000606701	NCBI:7157	
MESH:C049087	NCBI:2915	AGONIST
MESH:C118218	NCBI:2915	
MESH:D018999	NCBI:2915	
MESH:C065734	NCBI:2915	
MESH:C472365	NCBI:2915	ANTAGONIST
MESH:D018690	NCBI:2911	
MESH:D001241	NCBI:2475	INDIRECT-DOWNREGULATOR|INHIBITOR
MESH:D000249	NCBI:2475	
MESH:D001241	NCBI:6194	INHIBITOR
MESH:D001241	NCBI:6195	
MESH:D001241	NCBI:6198	INHIBITOR
MESH:D001241	NCBI:1978	INHIBITOR
MESH:C010243	NCBI:6194	
MESH:C010243	NCBI:6195	
MESH:C010243	NCBI:6198	
MESH:C010243	NCBI:1978	
MESH:D008687	NCBI:2475	INHIBITOR
MESH:C066657	NCBI:3845	
MESH:D005576	NCBI:3845	
MESH:D005947	NCBI:3845	INDIRECT-DOWNREGULATOR
MESH:D000255	NCBI:3845	
MESH:D010100	NCBI:3845	
MESH:D001599	NCBI:7040	INDIRECT-DOWNREGULATOR
MESH:D001599	NCBI:6606	INDIRECT-DOWNREGULATOR
MESH:C093642	NCBI:6606	INDIRECT-DOWNREGULATOR
MESH:C093642	NCBI:7040	INDIRECT-DOWNREGULATOR
MESH:D003642	NCBI:590	
MESH:D057888	NCBI:590	
MESH:D011794	NCBI:2339	
MESH:D011794	NCBI:5444	
MESH:D011794	NCBI:5468	
MESH:D011794	NCBI:219	
MESH:D011794	NCBI:337	
MESH:D011794	NCBI:64240	
MESH:D011794	NCBI:57678	
MESH:D011794	NCBI:31	
MESH:D011794	NCBI:948	
MESH:D011794	NCBI:2222	
MESH:D020912	NCBI:4128	INHIBITOR
MESH:D010627	NCBI:4129	SUBSTRATE
MESH:D010627	NCBI:4128	
MESH:D007520	NCBI:4128	INHIBITOR
MESH:D007520	NCBI:4129	INHIBITOR
MESH:C038213	NCBI:4128	INHIBITOR
MESH:C026234	NCBI:4128	INHIBITOR
MESH:D006246	NCBI:4128	INHIBITOR
MESH:C028330	NCBI:2912	DIRECT-REGULATOR
MESH:C028330	NCBI:2913	DIRECT-REGULATOR
MESH:D018690	NCBI:2912	
MESH:C000606701	NCBI:2912	
MESH:C000606701	NCBI:2913	
MESH:C402223	NCBI:2912	
MESH:C402223	NCBI:2913	
MESH:D006416	NCBI:9370	
MESH:D004801	NCBI:9370	
MESH:D005947	NCBI:30000	
MESH:C098340	NCBI:7124	
MESH:C109154	NCBI:6531	DIRECT-REGULATOR
MESH:D000069059	NCBI:10599	SUBSTRATE
MESH:D000069059	NCBI:28234	SUBSTRATE
MESH:C467566	NCBI:51185	DIRECT-REGULATOR|INHIBITOR
MESH:D000077269	NCBI:51185	DIRECT-REGULATOR|INDIRECT-DOWNREGULATOR|INHIBITOR
MESH:D013792	NCBI:51185	DIRECT-REGULATOR
MESH:D013792	NCBI:1642	DIRECT-REGULATOR
MESH:D000077269	NCBI:1642	DIRECT-REGULATOR
MESH:C467566	NCBI:1642	DIRECT-REGULATOR
MESH:C467566	NCBI:1026	INDIRECT-UPREGULATOR
MESH:C467566	NCBI:4609	INDIRECT-DOWNREGULATOR
MESH:C467566	NCBI:3662	INDIRECT-DOWNREGULATOR
MESH:C467566	NCBI:9338	INDIRECT-UPREGULATOR
MESH:C042696	NCBI:4582	
MESH:D013311	NCBI:4843	
MESH:C041747	NCBI:4843	
MESH:D000109	NCBI:4843	
MESH:D000109	NCBI:7124	
MESH:D000109	NCBI:3569	
MESH:D009638	NCBI:4843	
MESH:D009638	NCBI:7124	
MESH:D009573	NCBI:7124	
MESH:D009573	NCBI:3569	
MESH:D009566	NCBI:4843	
MESH:D009566	NCBI:7124	
MESH:D009566	NCBI:3569	
MESH:D008315	NCBI:4843	
MESH:D008315	NCBI:7124	
MESH:C104820	NCBI:4843	INHIBITOR
MESH:C019333	NCBI:4843	INHIBITOR
MESH:C041747	NCBI:7124	
MESH:C041747	NCBI:3569	
MESH:C051082	NCBI:836	
MESH:C051082	NCBI:842	
MESH:C051082	NCBI:596	INDIRECT-DOWNREGULATOR
MESH:C051082	NCBI:54205	INDIRECT-UPREGULATOR
MESH:D011064	NCBI:836	
MESH:D011064	NCBI:842	
MESH:D011064	NCBI:596	
MESH:D011064	NCBI:54205	
MESH:C437397	NCBI:596	
MESH:D000077547	NCBI:238	INDIRECT-DOWNREGULATOR
MESH:C042696	NCBI:238	
MESH:D000077547	NCBI:8731	
MESH:D000077547	NCBI:6098	
MESH:C064406	NCBI:3091	ACTIVATOR|INHIBITOR
MESH:C064406	NCBI:7157	ACTIVATOR
MESH:C064406	NCBI:2932	ANTAGONIST
MESH:D007656	NCBI:7157	
MESH:D007656	NCBI:2932	
MESH:D007656	NCBI:3091	
MESH:C503015	NCBI:7157	
MESH:C503015	NCBI:2932	
MESH:C503015	NCBI:3091	
MESH:C448039	NCBI:7157	
MESH:C448039	NCBI:2932	
MESH:D019289	NCBI:3091	
MESH:D003545	NCBI:1513	
MESH:D000077385	NCBI:983	INDIRECT-DOWNREGULATOR
MESH:D000077385	NCBI:7157	ACTIVATOR|INDIRECT-UPREGULATOR
MESH:D000077385	NCBI:9338	INDIRECT-UPREGULATOR
MESH:C066657	NCBI:51593	
MESH:C066657	NCBI:2561	
MESH:D018690	NCBI:2914	
MESH:D015632	NCBI:2914	
MESH:C114785	NCBI:2914	
MESH:C544970	NCBI:2914	
MESH:C581971	NCBI:2914	
MESH:C581971	NCBI:706	
MESH:C581971	NCBI:3350	
MESH:D001569	NCBI:706	
MESH:D001569	NCBI:3350	
MESH:D005442	NCBI:706	ANTAGONIST
MESH:D005442	NCBI:3350	
MESH:D012701	NCBI:706	
MESH:C087168	NCBI:706	
MESH:D016713	NCBI:706	
MESH:C050414	NCBI:6885	INHIBITOR
MESH:C050414	NCBI:7040	
MESH:C050414	NCBI:5970	INHIBITOR
MESH:C050414	NCBI:7124	
MESH:C050414	NCBI:308	INDIRECT-UPREGULATOR
MESH:D002118	NCBI:2911	
MESH:D002118	NCBI:3216	
MESH:D002118	NCBI:774	
MESH:D002118	NCBI:8912	
MESH:C055551	NCBI:2911	PART-OF
MESH:C055551	NCBI:773	
MESH:C581970	NCBI:2912	AGONIST
MESH:C581970	NCBI:2913	ANTAGONIST
MESH:C522374|D011189	NCBI:9152	
MESH:C581974	NCBI:2913	DIRECT-REGULATOR|ACTIVATOR
MESH:D000116	NCBI:411	
MESH:D000116	NCBI:6096	
MESH:D000116	NCBI:2588	
MESH:D015032	NCBI:2688	DIRECT-REGULATOR
MESH:D015032	NCBI:5618	DIRECT-REGULATOR
MESH:C025340	NCBI:3029	DIRECT-REGULATOR
MESH:C025340	NCBI:5618	DIRECT-REGULATOR
MESH:D015032	NCBI:3029	
MESH:D015032	NCBI:7884	
MESH:C454811	NCBI:3029	DIRECT-REGULATOR
MESH:C454811	NCBI:5618	DIRECT-REGULATOR
MESH:C454811	NCBI:2690	
MESH:D008803	NCBI:4986	AGONIST|ACTIVATOR|ANTAGONIST
MESH:D016244	NCBI:4986	DIRECT-REGULATOR
MESH:C051844	NCBI:4986	INHIBITOR|ANTAGONIST
MESH:D000078785	NCBI:4986	AGONIST
MESH:D008803	NCBI:5173	
MESH:D016244	NCBI:5173	
MESH:C051844	NCBI:5173	
MESH:D019900	NCBI:4986	AGONIST
MESH:D019900	NCBI:5173	
MESH:D004399	NCBI:4986	AGONIST
MESH:D004399	NCBI:5173	
MESH:D003345	NCBI:4306	DIRECT-REGULATOR
MESH:D003345	NCBI:4204	
MESH:C003544	NCBI:4204	
MESH:C003544	NCBI:25953	
MESH:C016705	NCBI:1717	
MESH:C011724	NCBI:1717	
MESH:D000072376	NCBI:1717	
MESH:D028421	NCBI:1717	
MESH:C008550	NCBI:1717	
MESH:D058632	NCBI:1717	
MESH:D018377	NCBI:1717	
MESH:D016718	NCBI:1717	
MESH:D004281	NCBI:1717	
MESH:C561089	NCBI:1717	
MESH:D014635	NCBI:2917	
MESH:C507346	NCBI:2917	AGONIST
MESH:D018690	NCBI:2917	
MESH:C118739	NCBI:2917	
MESH:C066915	NCBI:2917	
MESH:D018350	NCBI:2917	
MESH:C109643	NCBI:2904	ANTAGONIST
MESH:C109643	NCBI:2891	
MESH:D018350	NCBI:2904	
MESH:D009538	NCBI:2033	INDIRECT-DOWNREGULATOR
MESH:C014870	NCBI:10846	INHIBITOR
MESH:C578113	NCBI:10846	INHIBITOR
MESH:C023362	NCBI:2890	
MESH:D018350	NCBI:2890	
MESH:C066657	NCBI:2890	
MESH:C014870	NCBI:2890	ACTIVATOR
MESH:D000077764	NCBI:3776	INHIBITOR
MESH:D000077764	NCBI:3777	INHIBITOR
MESH:D011188	NCBI:3777	
MESH:C582906	NCBI:6531	
MESH:D005947	NCBI:4086	
MESH:D005947	NCBI:5788	
MESH:D005947	NCBI:1356	
MESH:D005947	NCBI:1471	
MESH:D000409	NCBI:2805	
MESH:D019344	NCBI:2805	
MESH:D005978	NCBI:2805	
MESH:D008315	NCBI:2805	
MESH:C090361	NCBI:2805	
MESH:D002251	NCBI:2805	INHIBITOR
MESH:D008691	NCBI:1555	SUBSTRATE
MESH:D004958	NCBI:1555	ACTIVATOR|INDIRECT-UPREGULATOR
MESH:D016642	NCBI:1555	SUBSTRATE
MESH:D002220	NCBI:1555	ACTIVATOR
MESH:D012293	NCBI:1555	ACTIVATOR
MESH:D010656	NCBI:4878	INDIRECT-DOWNREGULATOR
MESH:D000077385	NCBI:4878	INDIRECT-UPREGULATOR
MESH:D000077144	NCBI:1555	INHIBITOR
MESH:D017291	NCBI:1555	INHIBITOR
MESH:C058254	NCBI:1555	
MESH:C019003	NCBI:7157	
MESH:D012643	NCBI:7157	
MESH:C019003	NCBI:1649	INDIRECT-UPREGULATOR
MESH:C019003	NCBI:9338	INDIRECT-UPREGULATOR
MESH:C019003	NCBI:4609	INDIRECT-DOWNREGULATOR
MESH:C019003	NCBI:1869	INDIRECT-DOWNREGULATOR
MESH:D001710	NCBI:3630	INDIRECT-UPREGULATOR
MESH:D001710	NCBI:3172	INDIRECT-UPREGULATOR
MESH:D001710	NCBI:3170	INDIRECT-UPREGULATOR
MESH:D001710	NCBI:3651	INDIRECT-UPREGULATOR
MESH:D000105	NCBI:2645	
MESH:D000105	NCBI:776	
MESH:D001710	NCBI:4684	INDIRECT-DOWNREGULATOR
MESH:C568285	NCBI:5315	INHIBITOR
MESH:C016299	NCBI:5315	INHIBITOR
MESH:D019311	NCBI:5315	INDIRECT-DOWNREGULATOR|INHIBITOR
MESH:D019311	NCBI:5170	INHIBITOR
MESH:D009496	NCBI:4922	
MESH:D009496	NCBI:4907	
MESH:D009496	NCBI:5697	
MESH:D009496	NCBI:4852	
MESH:D009496	NCBI:7345	
MESH:C042696	NCBI:4922	
MESH:C042696	NCBI:4907	
MESH:C042696	NCBI:5697	
MESH:C042696	NCBI:4852	
MESH:C042696	NCBI:7345	
MESH:D005990	NCBI:5465	
MESH:C076149	NCBI:183	
MESH:C076149	NCBI:114548	
MESH:C076149	NCBI:1906	
MESH:C076149	NCBI:5465	
MESH:D000109	NCBI:183	
MESH:D000109	NCBI:114548	
MESH:D000109	NCBI:1906	
MESH:D000109	NCBI:5465	
MESH:C050057	NCBI:183	
MESH:C050057	NCBI:114548	
MESH:C050057	NCBI:1906	
MESH:C050057	NCBI:5465	
MESH:D009599	NCBI:183	
MESH:D009599	NCBI:114548	
MESH:D009599	NCBI:1906	
MESH:D009599	NCBI:5465	
MESH:C059702	NCBI:183	
MESH:C059702	NCBI:114548	
MESH:C059702	NCBI:1906	
MESH:C059702	NCBI:5465	
MESH:D007545	NCBI:183	
MESH:D007545	NCBI:114548	
MESH:D007545	NCBI:1906	
MESH:D007545	NCBI:5465	
MESH:C480508	NCBI:183	
MESH:C480508	NCBI:114548	
MESH:C480508	NCBI:1906	
MESH:C480508	NCBI:5465	
MESH:D005990	NCBI:183	
MESH:D005990	NCBI:114548	
MESH:D005990	NCBI:1906	
MESH:D011345	NCBI:114548	INDIRECT-UPREGULATOR
MESH:D011345	NCBI:1906	INDIRECT-UPREGULATOR
MESH:D005947	NCBI:6934	
MESH:C023650	NCBI:1956	
MESH:C059688	NCBI:1956	
MESH:C000629425	NCBI:1956	
MESH:C000628010	NCBI:1956	INHIBITOR
MESH:D000255	NCBI:1956	DIRECT-REGULATOR
MESH:C037219	NCBI:1956	
MESH:D006859	NCBI:1956	
MESH:C014413	NCBI:1956	PART-OF
MESH:C034758	NCBI:1956	PART-OF
MESH:C031234	NCBI:1956	INHIBITOR
MESH:C108952	NCBI:1956	PART-OF
MESH:C046557	NCBI:1956	PART-OF
MESH:D045162	NCBI:1588	
MESH:D001569	NCBI:1588	INHIBITOR
MESH:C494356	NCBI:1588	INHIBITOR
MESH:D001569	NCBI:3630	
MESH:D001569	NCBI:632	INDIRECT-DOWNREGULATOR
MESH:C494356	NCBI:632	INDIRECT-DOWNREGULATOR
MESH:D002784	NCBI:1593	
MESH:D013261	NCBI:1593	
MESH:D000072376	NCBI:1593	PRODUCT-OF
MESH:D015123	NCBI:4363	
MESH:D015123	NCBI:1244	
MESH:D015123	NCBI:8714	
MESH:D003300	NCBI:836	ACTIVATOR
MESH:D010100	NCBI:836	
MESH:D016718	NCBI:5465	
MESH:C116890	NCBI:1649	
MESH:C116890	NCBI:9338	
MESH:C116890	NCBI:142	
MESH:C116890	NCBI:836	
MESH:C085911	NCBI:9338	INDIRECT-DOWNREGULATOR
MESH:D005578	NCBI:1649	
MESH:D005578	NCBI:9338	
MESH:D012999	NCBI:590	DIRECT-REGULATOR
MESH:C448039	NCBI:5300	
MESH:C448039	NCBI:27072	
MESH:C069989	NCBI:7157	PART-OF
MESH:C069989	NCBI:28996	
MESH:C069989	NCBI:5300	
MESH:D010716	NCBI:3480	
MESH:D010716	NCBI:8870	
MESH:D010716	NCBI:5170	
MESH:D010716	NCBI:207	
MESH:C069989	NCBI:5170	
MESH:C069989	NCBI:207	PART-OF
MESH:D005578	NCBI:8870	
MESH:D005578	NCBI:5170	
MESH:D005578	NCBI:9252	
MESH:D010718	NCBI:196527	SUBSTRATE
MESH:D002712	NCBI:196527	
MESH:D017886	NCBI:196527	
MESH:D013860	NCBI:55510	
MESH:D013860	NCBI:841	
MESH:D013860	NCBI:590	
MESH:D008094	NCBI:2932	INHIBITOR
MESH:D008094	NCBI:43	
MESH:C072553	NCBI:43	INHIBITOR
MESH:D012974	NCBI:6528	
MESH:D011372|D011374	NCBI:2796	
MESH:D014148	NCBI:2796	
MESH:D016912	NCBI:2796	
MESH:D004050	NCBI:54205	INDIRECT-UPREGULATOR
MESH:D003300	NCBI:54205	
MESH:C040167	NCBI:841	ACTIVATOR
MESH:C579046	NCBI:7124	
MESH:C579046	NCBI:6347	
MESH:C582175	NCBI:2798	INDIRECT-DOWNREGULATOR
MESH:D005947	NCBI:7275	
MESH:C042696	NCBI:7275	PART-OF
MESH:C042696	NCBI:55971	
MESH:C042696	NCBI:3953	
MESH:D010100	NCBI:3952	
MESH:D010100	NCBI:5443	
MESH:D010100	NCBI:7200	
MESH:D010100	NCBI:5367	
MESH:D010100	NCBI:3060	
MESH:D010100	NCBI:7275	
MESH:D005947	NCBI:7200	
MESH:D005947	NCBI:5367	
MESH:D005947	NCBI:3060	
MESH:C042696	NCBI:3952	
MESH:D009249	NCBI:2099	
MESH:D009249	NCBI:2100	
MESH:C048934	NCBI:2099	AGONIST
MESH:C048934	NCBI:2100	
MESH:C486184	NCBI:2099	AGONIST
MESH:C486184	NCBI:2100	
MESH:D009243	NCBI:2099	
MESH:D009243	NCBI:2100	AGONIST
MESH:C486182	NCBI:2099	
MESH:C486182	NCBI:2100	AGONIST
MESH:C029323	NCBI:2099	ANTAGONIST
MESH:C029323	NCBI:2100	
MESH:C524478	NCBI:2099	ANTAGONIST
MESH:C524478	NCBI:2100	
MESH:C064014	NCBI:2099	ANTAGONIST
MESH:C064014	NCBI:2100	
MESH:C061834	NCBI:2099	
MESH:C061834	NCBI:2100	ANTAGONIST
MESH:C556295	NCBI:2099	
MESH:C556295	NCBI:2100	ANTAGONIST
MESH:D003847	NCBI:1965	ACTIVATOR
MESH:D003847	NCBI:7249	ACTIVATOR
MESH:D003847	NCBI:7248	
MESH:D000077597	NCBI:3039	
MESH:D000077597	NCBI:3630	
MESH:D012524	NCBI:55510	
MESH:C053914	NCBI:43	INHIBITOR
MESH:C053914	NCBI:55510	
MESH:D010261	NCBI:55510	
MESH:C009374	NCBI:43	INHIBITOR
MESH:C009374	NCBI:55510	
MESH:D002594	NCBI:55510	
MESH:D011220	NCBI:55510	
MESH:C005514	NCBI:55510	
MESH:C572497	NCBI:55510	INHIBITOR
MESH:C572498	NCBI:55510	INHIBITOR
MESH:D010126	NCBI:4878	
MESH:C039070	NCBI:4878	
MESH:C059330	NCBI:29119	
MESH:D010091	NCBI:1993	
MESH:C055551	NCBI:8292	PART-OF
MESH:C055551	NCBI:4593	
MESH:C042696	NCBI:8292	
MESH:C042696	NCBI:4593	
MESH:D000109	NCBI:8292	
MESH:D000109	NCBI:4593	
MESH:C005348	NCBI:8743	ACTIVATOR
MESH:C005348	NCBI:8795	INDIRECT-UPREGULATOR
MESH:C005348	NCBI:1965	INDIRECT-UPREGULATOR
MESH:C005348	NCBI:1649	INDIRECT-UPREGULATOR
MESH:C496827	NCBI:1965	ACTIVATOR
MESH:C496827	NCBI:1649	INDIRECT-UPREGULATOR
MESH:C496827	NCBI:8795	INDIRECT-UPREGULATOR
MESH:C012019	NCBI:6772	
MESH:C012019	NCBI:8554	
MESH:C012019	NCBI:5595	
MESH:C012019	NCBI:5594	
MESH:C012019	NCBI:3569	
MESH:C012019	NCBI:7124	
MESH:D016291	NCBI:3569	
MESH:D016291	NCBI:7124	
MESH:C012019	NCBI:9063	
MESH:C012019	NCBI:10401	
MESH:C012019	NCBI:51588	
MESH:D017998	NCBI:10800	ACTIVATOR|INDIRECT-UPREGULATOR
MESH:D017998	NCBI:351	INDIRECT-UPREGULATOR
MESH:D017998	NCBI:5970	INDIRECT-UPREGULATOR
MESH:C112381	NCBI:5970	
MESH:C047681	NCBI:5970	INDIRECT-DOWNREGULATOR
MESH:C042696	NCBI:7350	
MESH:D010710	NCBI:43	INHIBITOR
MESH:D063065	NCBI:43	INHIBITOR
MESH:D063088	NCBI:43	
MESH:C034516	NCBI:43	INHIBITOR
MESH:C059688	NCBI:43	INHIBITOR
MESH:C011067	NCBI:43	INHIBITOR
MESH:D010755	NCBI:5184	SUBSTRATE
MESH:C028983	NCBI:5184	
MESH:C015952	NCBI:9131	INDIRECT-UPREGULATOR
MESH:D018817	NCBI:9131	INDIRECT-UPREGULATOR
MESH:C015952	NCBI:54205	INDIRECT-UPREGULATOR
MESH:C015952	NCBI:3356	AGONIST
MESH:D018817	NCBI:3356	DIRECT-REGULATOR
MESH:D020723	NCBI:3643	
MESH:C042696	NCBI:3643	
MESH:C074696	NCBI:3643	
MESH:C074696	NCBI:3667	
MESH:D005947	NCBI:3643	
MESH:D005947	NCBI:3667	
MESH:C042696	NCBI:8544	
MESH:C074696	NCBI:8544	
MESH:C074696	NCBI:22843	
MESH:C042696	NCBI:3667	
MESH:C042696	NCBI:22843	
MESH:D007529	NCBI:3952	INDIRECT-UPREGULATOR
MESH:D007529	NCBI:9370	INDIRECT-UPREGULATOR
MESH:D005947	NCBI:5919	
MESH:D002784	NCBI:5919	
MESH:D014280	NCBI:5919	
MESH:C019273	NCBI:5468	
MESH:C581152	NCBI:5468	
MESH:D002945	NCBI:5468	
MESH:D000077205	NCBI:7124	INDIRECT-UPREGULATOR
MESH:C090361	NCBI:7124	
MESH:D002945	NCBI:7124	INDIRECT-DOWNREGULATOR
MESH:D005978	NCBI:5468	
MESH:D015032	NCBI:5251	
MESH:C047902	NCBI:5251	
MESH:C000629498	NCBI:5251	
MESH:C437397	NCBI:5251	
MESH:C012600	NCBI:4843	
MESH:C046245	NCBI:1544	INHIBITOR
MESH:D010615	NCBI:1544	SUBSTRATE
MESH:D010100	NCBI:1544	SUBSTRATE
MESH:C473995	NCBI:2475	INHIBITOR
MESH:C473995	NCBI:84557	INDIRECT-UPREGULATOR
MESH:C473995	NCBI:8678	INDIRECT-UPREGULATOR
MESH:D002784	NCBI:590	
MESH:D014280	NCBI:590	
MESH:D003042	NCBI:590	SUBSTRATE
MESH:D005947	NCBI:56729	
MESH:D005947	NCBI:2696	
MESH:D000249	NCBI:56729	
MESH:D000249	NCBI:2695	
MESH:D000249	NCBI:4023	
MESH:D000249	NCBI:2185	
MESH:D000249	NCBI:207	
MESH:D000249	NCBI:6794	
MESH:D005227	NCBI:56729	
MESH:D005227	NCBI:2695	
MESH:D005227	NCBI:207	
MESH:D005227	NCBI:6794	
MESH:D005227	NCBI:5562	
MESH:C014393	NCBI:7124	
MESH:C014393	NCBI:7133	
MESH:C014393	NCBI:3725	
MESH:C014393	NCBI:56729	
MESH:D013755	NCBI:3725	
MESH:D013755	NCBI:2696	
MESH:D010959	NCBI:3725	
MESH:D010959	NCBI:2696	
MESH:C010739	NCBI:2902	DIRECT-REGULATOR|ANTAGONIST
MESH:C010739	NCBI:2904	DIRECT-REGULATOR|ANTAGONIST
MESH:D015032	NCBI:2902	
MESH:D015032	NCBI:2904	
MESH:D000596	NCBI:2902	PART-OF
MESH:D000596	NCBI:2904	PART-OF
MESH:C010739	NCBI:2903	
MESH:D015032	NCBI:2903	
MESH:D002927	NCBI:5742	
MESH:D002927	NCBI:5743	
MESH:D000069347	NCBI:9429	
MESH:C083501	NCBI:9429	SUBSTRATE|INHIBITOR
MESH:C033936	NCBI:846	
MESH:C033936	NCBI:9970	
MESH:D013256	NCBI:79104	
MESH:D013256	NCBI:27063	
MESH:C045153	NCBI:3156	INHIBITOR
MESH:C056129	NCBI:3156	INHIBITOR
MESH:D009496	NCBI:1734	
MESH:D019257	NCBI:4922	
MESH:D012701	NCBI:4922	
MESH:C000622433	NCBI:4922	
MESH:C081021	NCBI:4922	
MESH:D013759	NCBI:1268	AGONIST|ACTIVATOR
MESH:C070417	NCBI:1268	AGONIST
MESH:C553282	NCBI:1268	AGONIST
MESH:C066023	NCBI:1268	AGONIST
MESH:C585445	NCBI:1268	AGONIST
MESH:C088155	NCBI:1269	
MESH:C439263	NCBI:1269	AGONIST
MESH:C097591	NCBI:1269	AGONIST
MESH:C078814	NCBI:1269	
MESH:C107594	NCBI:1269	AGONIST
MESH:D000077285	NCBI:1269	
MESH:C585445	NCBI:7442	
MESH:C585445	NCBI:1269	
MESH:D000077285	NCBI:1268	ANTAGONIST
MESH:D000077285	NCBI:7442	
MESH:C048348	NCBI:1268	
MESH:C048348	NCBI:7442	
MESH:C048348	NCBI:1269	
MESH:C071423	NCBI:1268	
MESH:C071423	NCBI:1269	
MESH:C070417	NCBI:7442	
MESH:C070417	NCBI:1269	AGONIST
MESH:C094023	NCBI:1268	
MESH:C094023	NCBI:7442	
MESH:C094023	NCBI:1269	ANTAGONIST
MESH:D015377	NCBI:1244	INHIBITOR
MESH:D015377	NCBI:9429	
MESH:D008801	NCBI:1244	
MESH:D008801	NCBI:9429	INHIBITOR
MESH:C017947	NCBI:836	
MESH:C477249	NCBI:836	
MESH:C477249	NCBI:4137	INDIRECT-DOWNREGULATOR
MESH:C477249	NCBI:4744	
MESH:C477249	NCBI:4133	
MESH:D001151	NCBI:847	
MESH:C059685	NCBI:847	
MESH:D000077185	NCBI:847	
MESH:D019803	NCBI:847	
MESH:D000249	NCBI:31	
MESH:D000249	NCBI:386593	
MESH:D000249	NCBI:6720	
MESH:D000249	NCBI:2194	
MESH:D000105	NCBI:386593	
MESH:D000105	NCBI:6720	
MESH:D010172	NCBI:31	
MESH:D010172	NCBI:386593	
MESH:D010172	NCBI:6720	
MESH:D010172	NCBI:2194	
MESH:D013261	NCBI:31	
MESH:D013261	NCBI:386593	
MESH:D013261	NCBI:2194	
MESH:D005227	NCBI:31	
MESH:D005227	NCBI:6720	
MESH:D014280	NCBI:3630	
MESH:D000068877	NCBI:1558	SUBSTRATE
MESH:C584971	NCBI:1558	PRODUCT-OF
MESH:C584971	NCBI:1576	SUBSTRATE
MESH:D000596	NCBI:2214	PART-OF
MESH:D000596	NCBI:2215	PART-OF
MESH:D019328	NCBI:836	INDIRECT-UPREGULATOR
MESH:D004121	NCBI:836	INDIRECT-UPREGULATOR
MESH:D018690	NCBI:836	INDIRECT-UPREGULATOR
MESH:D005978	NCBI:836	INHIBITOR
MESH:C012600	NCBI:836	
MESH:C042345	NCBI:6579	
MESH:C042345	NCBI:53919	
MESH:C042345	NCBI:28231	
MESH:D001710	NCBI:59340	
MESH:D001710	NCBI:56852	
MESH:C055551	NCBI:5340	
MESH:D010693	NCBI:351	INDIRECT-DOWNREGULATOR
MESH:D000440	NCBI:351	INDIRECT-DOWNREGULATOR
MESH:C069989	NCBI:5292	
MESH:C069989	NCBI:11040	
MESH:C069989	NCBI:415116	
MESH:C014413	NCBI:5292	
MESH:C014413	NCBI:11040	
MESH:C014413	NCBI:415116	
MESH:C471110	NCBI:6662	INDIRECT-DOWNREGULATOR
MESH:C471110	NCBI:860	INDIRECT-DOWNREGULATOR
MESH:D000638	NCBI:7124	
MESH:C033234	NCBI:7124	
MESH:C010643	NCBI:7124	
MESH:D001205	NCBI:7124	
MESH:D024502	NCBI:7124	
MESH:C572520	NCBI:7124	
MESH:D022261	NCBI:23411	ACTIVATOR
MESH:D022261	NCBI:6647	INDIRECT-UPREGULATOR
MESH:D022261	NCBI:6648	INDIRECT-UPREGULATOR
MESH:D009243	NCBI:23411	SUBSTRATE
MESH:D009243	NCBI:6647	
MESH:D009243	NCBI:6648	
MESH:D013481	NCBI:23411	
MESH:D013481	NCBI:6648	
MESH:D002784	NCBI:80831	
MESH:D000596	NCBI:19	
MESH:D000596	NCBI:80831	PART-OF
MESH:D002784	NCBI:116519	SUBSTRATE
MESH:D009249	NCBI:1571	
MESH:D009249	NCBI:1555	
